219,Kidou Senkan Nadesico: The Prince of Darkness,6.77,"Action, Comedy, Drama, Mecha, Psychological, Sci-Fi, Shounen, Space",1,"TV Tokyo, Starchild Records, Kadokawa Shoten, Toei Video, Movic, Sega, King Records, Audio Tanaka",2023-02-17
220,Kuro no Danshou,5.76,"Hentai, Horror",4,Discovery,2023-02-17
221,Mezzo Forte,6.65,"Action, Comedy, Hentai, Sci-Fi",2,Green Bunny,2023-02-17
222,Mezzo DSA,6.68,"Action, Adventure, Comedy, Mystery, Sci-Fi",13,"Studio Pierrot, Shochiku, Memory-Tech, Happinet Pictures",2023-02-17
223,Dragon Ball,8.0,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",153,Fuji TV,2023-02-17
225,Dragon Ball GT,6.48,"Action, Sci-Fi, Adventure, Comedy, Super Power, Magic, Fantasy, Shounen",64,Fuji TV,2023-02-17
226,Elfen Lied,7.56,"Action, Horror, Psychological, Supernatural, Drama, Romance, Seinen",13,"VAP, Genco",2023-02-17
227,FLCL,8.03,"Action, Sci-Fi, Comedy, Parody, Dementia, Psychological, Mecha",6,"Starchild Records, GANSIS",2023-02-17
228,Jigoku Shoujo,7.65,"Mystery, Horror, Psychological, Supernatural",26,"Aniplex, SKY Perfect Well Think",2023-02-17
229,Ninin ga Shinobuden,6.92,"Comedy, Parody, Martial Arts",12,"Toshiba Entertainment, Happinet Pictures",2023-02-17
230,Air Master,7.02,"Action, Comedy, Martial Arts, Seinen",27,"VAP, Nippon Television Network",2023-02-17
231,Asagiri no Miko,6.18,"Action, Comedy, Supernatural, Fantasy, Seinen",26,"Starchild Records, TV Tokyo Music, Shounen Gahousha",2023-02-17
232,Cardcaptor Sakura,8.16,"Adventure, Comedy, Drama, Magic, Romance, Fantasy, School, Shoujo",70,"NHK, Kodansha, Sogo Vision, YTV",2023-02-17
233,Daa! Daa! Daa!,7.65,"Comedy, Sci-Fi, Shoujo",78,Unknown,2023-02-17
234,Dan Doh!!,6.69,"Adventure, Sports, Shounen",26,"TV Tokyo, HoriPro",2023-02-17
235,Detective Conan,8.16,"Adventure, Mystery, Comedy, Police, Shounen",Unknown,"Yomiuri Telecasting, Animax, YTV, TMS-Kyokuchi, Shogakukan",2023-02-17
236,E's Otherwise,6.64,"Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural",26,Sotsu,2023-02-17
237,Koukyoushihen Eureka Seven,8.09,"Adventure, Drama, Mecha, Romance, Sci-Fi",50,"Aniplex, Bandai Visual, Kadokawa Shoten, Mainichi Broadcasting System, Bandai, Ashi Production, Sony Music Entertainment, Bandai Namco Games, Hakuhodo DY Media Partners, Bandai Channel, USEN",2023-02-17
238,Rekka no Honoo,7.36,"Action, Adventure, Martial Arts, Shounen, Super Power",42,Fuji TV,2023-02-17
239,Gankutsuou,8.17,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",24,"GDH, TV Asahi, Media Factory, Sotsu Music Publishing",2023-02-17
240,Genshiken,7.66,"Slice of Life, Comedy, Parody",12,"Genco, Lantis, Kids Station, Toshiba Entertainment",2023-02-17
241,Girls Bravo: First Season,6.45,"Harem, Comedy, Romance, Ecchi, Fantasy, School, Shounen",11,"Lantis, Kadokawa Shoten, Fuji TV, Rakuonsha, KlockWorx, Happinet Pictures, Studio Jack",2023-02-17
242,Gokusen,7.42,"Slice of Life, Comedy, Drama, School, Josei",13,"VAP, Studio Jack",2023-02-17
243,Gravitation,7.02,"Comedy, Music, Romance, Shoujo, Shounen Ai",13,Aniplex,2023-02-17
244,Agatha Christie no Meitantei Poirot to Marple,6.88,"Historical, Mystery",39,Unknown,2023-02-17
245,Great Teacher Onizuka,8.7,"Slice of Life, Comedy, Drama, School, Shounen",43,"Aniplex, Fuji TV",2023-02-17
246,Groove Adventure Rave,7.27,"Adventure, Comedy, Fantasy, Romance, Shounen",51,"TBS, Kodansha",2023-02-17
247,Harukanaru Toki no Naka de: Hachiyou Shou,7.05,"Fantasy, Magic, Supernatural, Demons, Historical, Shoujo",26,Unknown,2023-02-17
248,Ichigo 100%,6.68,"Comedy, Ecchi, Harem, Romance, Shounen",12,Shueisha,2023-02-17
249,InuYasha,7.85,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Magic, Romance, Fantasy, Shounen",167,"Yomiuri Telecasting, Shogakukan",2023-02-17
250,Konjiki no Gash Bell!!,7.55,"Adventure, Comedy, Demons, Supernatural, Magic, Shounen",150,"Yomiko Advertising, Fuji TV",2023-02-17
251,Kyou kara Maou!,7.7,"Adventure, Comedy, Demons, Fantasy, Shoujo",78,NHK,2023-02-17
252,Madlax,7.07,"Military, Mystery, Psychological, Supernatural, Drama, Magic, Shounen",26,Victor Entertainment,2023-02-17
253,Jungle wa Itsumo Hare nochi Guu,7.84,"Slice of Life, Comedy, School",26,"Bandai Visual, Sotsu",2023-02-17
254,Jungle wa Itsumo Hare nochi Guu Deluxe,7.83,"Comedy, Slice of Life",6,Bandai Visual,2023-02-17
255,Jungle wa Itsumo Hare nochi Guu Final,7.65,"Slice of Life, Comedy",7,Bandai Visual,2023-02-17
256,Hoshi no Koe,7.22,"Sci-Fi, Space, Drama, Romance, Mecha",1,Unknown,2023-02-17
257,Ikkitousen,6.45,"Ecchi, Super Power, Martial Arts, School",13,"Genco, Cosmic Ray, Eye Move, Bushiroad",2023-02-17
258,Hitsuji no Uta,6.23,"Horror, Drama, Vampire",4,"Group TAC, KENMedia",2023-02-17
259,Happy☆Lesson,6.64,"Comedy, Harem, Romance, School",5,KSS,2023-02-17
260,Happy☆Lesson (TV),6.67,"Comedy, Drama, Harem, Romance, Slice of Life",13,KSS,2023-02-17
261,Happy☆Lesson: Advance,6.84,"Comedy, Harem, Romance, Slice of Life",13,"KSS, Studio Jack",2023-02-17
262,Happy☆Lesson: The Final,6.83,"Comedy, Harem, Romance, School",3,KSS,2023-02-17
263,Hajime no Ippo,8.75,"Comedy, Sports, Drama, Shounen",75,VAP,2023-02-17
264,Hajime no Ippo: Champion Road,8.29,"Comedy, Shounen, Sports",1,Unknown,2023-02-17
265,Hajime no Ippo: Mashiba vs. Kimura,8.23,"Comedy, Sports, Shounen",1,Unknown,2023-02-17
266,Gunparade March: Arata Naru Kougunka,6.8,"Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Slice of Life",12,"Rondo Robe, d-rights",2023-02-17
267,Gungrave,7.87,"Action, Drama, Sci-Fi, Seinen, Super Power",26,Tohokushinsha Film Corporation,2023-02-17
268,Golden Boy,8.03,"Adventure, Comedy, Ecchi",6,"KSS, Shueisha",2023-02-17
269,Bleach,7.8,"Action, Adventure, Comedy, Super Power, Supernatural, Shounen",366,"TV Tokyo, Aniplex, Dentsu, TV Tokyo Music, Studio Kelmadick, Shueisha",2023-02-17
270,Hellsing,7.5,"Action, Horror, Supernatural, Vampire, Seinen",13,"Fuji TV, Pioneer LDC",2023-02-17
271,Gad Guard,6.7,"Sci-Fi, Adventure, Mecha, Shounen",26,"Hal Film Maker, Media Factory, Imagica, Amber Film Works, Imagine",2023-02-17
272,Noir,7.31,"Action, Mystery, Drama",26,Victor Entertainment,2023-02-17
273,Mahoutsukai ni Taisetsu na Koto,6.75,"Slice of Life, Drama, Magic, Shounen",12,"Rondo Robe, Pioneer LDC, Daiei",2023-02-17
274,Kiddy Grade,7.22,"Action, Sci-Fi, Super Power, Ecchi, Mecha",24,gimik,2023-02-17
275,Love♥Love?,5.91,"Ecchi, Comedy, Harem, Romance",9,m.o.e.,2023-02-17
276,Mahoromatic: Automatic Maiden,7.18,"Comedy, Ecchi, Military, Romance, Sci-Fi",12,"TBS, Pioneer LDC",2023-02-17
277,Mahoromatic: Motto Utsukushii Mono,7.17,"Military, Sci-Fi, Comedy, Drama, Romance, Ecchi",14,Pioneer LDC,2023-02-17
278,Viewtiful Joe,6.75,"Action, Sci-Fi, Comedy, Shounen",51,"TV Tokyo, MediaNet, Capcom",2023-02-17
279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,7.15,"Fantasy, Historical, Horror, Mystery, Psychological, Supernatural",13,"Tokyo Movie Shinsha, RCC Chugoku Broadcasting, Toho, Tohokushinsha Film Corporation",2023-02-17
280,Animal Yokochou,6.83,"Adventure, Comedy, Fantasy, Shoujo",51,"TV Tokyo, Geneon Universal Entertainment, Dentsu, TV Tokyo Music, Dentsu Tec",2023-02-17
281,Akane Maniax,5.74,"Comedy, Mecha, Romance",3,"Lantis, Age",2023-02-17
282,Angel Heart,7.3,"Action, Mystery, Drama, Romance, Seinen",50,Aniplex,2023-02-17
283,Akage no Anne,7.7,"Slice of Life, Historical, Drama",50,Unknown,2023-02-17
284,Area 88 (TV),7.03,"Action, Drama, Military, Romance, Shounen",12,TV Asahi,2023-02-17
285,Argento Soma,6.8,"Action, Adventure, Drama, Mecha, Military, Sci-Fi",25,Unknown,2023-02-17
286,B'T X,7.05,"Adventure, Mecha, Sci-Fi, Shounen",25,"Tokyo Movie Shinsha, TMS-Kyokuchi",2023-02-17
287,Grappler Baki (TV),7.44,"Action, Sports, Martial Arts, Shounen",24,Free-Will,2023-02-17
288,Bakuten Shoot Beyblade,6.73,"Action, Sci-Fi, Adventure, Comedy, Sports, Shounen",51,"d-rights, Heewon Entertainment",2023-02-17
289,Comic Party,6.59,"Comedy, Drama",13,KSS,2023-02-17
290,Seikai no Monshou,7.69,"Action, Military, Sci-Fi, Space, Romance",13,"Bandai Visual, WOWOW",2023-02-17
291,D.C.S.S: Da Capo Second Season,7.01,"Comedy, Harem, Romance, Supernatural, Drama",26,Unknown,2023-02-17
292,Dear Boys,6.85,"Drama, Shounen, Sports",26,OB Planning,2023-02-17
293,Di Gi Charat,6.73,"Comedy, Fantasy, Sci-Fi",16,Broccoli,2023-02-17
294,Divergence Eve,5.93,"Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space",13,"Media Factory, Imagica, KlockWorx",2023-02-17
295,Divergence Eve 2: Misaki Chronicles,6.3,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",13,"Imagica, KlockWorx",2023-02-17
296,Dragon Drive,6.73,"Action, Sci-Fi, Adventure, Comedy, Fantasy, School, Shounen",38,"Bandai Visual, Nihon Ad Systems, TV Tokyo Music",2023-02-17
297,Grenadier: Hohoemi no Senshi,6.72,"Action, Ecchi, Adventure, Comedy, Shounen",12,"Shochiku, Kadokawa Shoten, Toshiba Entertainment",2023-02-17
298,.hack//Tasogare no Udewa Densetsu,6.6,"Adventure, Comedy, Fantasy, Game, Sci-Fi, Shounen",12,"Bandai Visual, Yomiko Advertising",2023-02-17
299,.hack//Liminality,6.61,"Game, Mystery, Sci-Fi",4,"Bandai Visual, Bandai, CyberConnect2",2023-02-17
300,3x3 Eyes,6.77,"Action, Demons, Fantasy, Horror, Romance",4,"Bandai Visual, Kodansha",2023-02-17
301,Cinderella Boy,6.32,"Action, Adventure, Mystery, Comedy, Seinen",13,Unknown,2023-02-17
302,Mirai Shounen Conan,8.09,"Adventure, Drama, Sci-Fi",26,Unknown,2023-02-17
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,6.92,"Comedy, Magic, Supernatural",48,Bandai Visual,2023-02-17
304,Aa! Megami-sama! Movie,7.57,"Comedy, Magic, Romance, Seinen, Supernatural",1,"Bandai Visual, Pony Canyon, Kodansha, Movic, Sega, Imagine",2023-02-17
305,Abashiri Ikka,5.39,"Action, Comedy, Shounen",4,Dynamic Planning,2023-02-17
306,Abenobashi Mahou☆Shoutengai,7.26,"Comedy, Parody, Ecchi, Fantasy",13,"Dentsu, Starchild Records, Imagica, Rakuonsha, King Records",2023-02-17
307,Kerokko Demetan,6.01,"Kids, Fantasy, Comedy",39,Unknown,2023-02-17
308,Zettai Shounen,6.94,"Sci-Fi, Mystery, Drama, Fantasy, Shounen",26,"Bandai Visual, Mellow Head, Genco, Ginga Ya, Trilogy Future Studio",2023-02-17
309,Akahori Gedou Hour Rabuge,6.16,"Comedy, Magic, Parody",13,"Lantis, Kadokawa Shoten, Studio Jack, NBCUniversal Entertainment Japan, Audio Tanaka, On The Run",2023-02-17
310,"Chiisana Obake: Acchi, Kocchi, Socchi",5.98,"Comedy, Supernatural",50,Unknown,2023-02-17
311,Ace wo Nerae!,7.02,"Sports, Drama, Romance, School, Shoujo",26,Mainichi Broadcasting System,2023-02-17
312,Ace wo Nerae!: Final Stage,6.52,"Action, Drama, Sports",12,Tokyo Movie Shinsha,2023-02-17
313,Ace wo Nerae! (1979),6.83,"Sports, Drama, Romance, School, Shoujo",1,Unknown,2023-02-17
314,Ace wo Nerae! 2,6.87,"Drama, Shoujo, Sports",13,"Bandai Visual, Tokyo Movie Shinsha, Movic",2023-02-17
315,Xiao Qian,6.5,"Action, Drama, Fantasy, Romance",1,"Polygram Japan, Film Workshop",2023-02-17
316,Nageki no Kenkou Yuuryouji,6.19,"Comedy, Hentai, Yuri",3,"Pink Pineapple, Critical Mass Video",2023-02-17
317,Final Fantasy VII: Advent Children,7.76,"Action, Super Power, Fantasy",1,Unknown,2023-02-17
318,Hand Maid May,6.73,"Comedy, Ecchi, Harem, Romance, Sci-Fi",10,"Geneon Universal Entertainment, Pioneer LDC, Cosmic Ray",2023-02-17
319,Happy World!,6.02,"Ecchi, Fantasy, Comedy, Romance",3,"KSS, Soft Garage",2023-02-17
320,A Kite,6.56,"Action, Hentai, Police, Drama",2,"Green Bunny, BEAM Entertainment",2023-02-17
321,Najica Dengeki Sakusen,6.0,"Action, Ecchi, Comedy, Sci-Fi",12,"GDH, Media Factory, Nippon Columbia",2023-02-17
322,Paradise Kiss,7.83,"Comedy, Drama, Josei, Romance, Slice of Life",12,"Aniplex, Fuji TV",2023-02-17
323,Mousou Dairinin,7.68,"Mystery, Dementia, Police, Psychological, Supernatural, Drama, Thriller",13,"WOWOW, Asmik Ace, Tohokushinsha Film Corporation",2023-02-17
324,Kidou Keisatsu Patlabor: On Television,7.69,"Comedy, Mecha, Police, Sci-Fi",47,Tohokushinsha Film Corporation,2023-02-17
325,Peach Girl,7.0,"Slice of Life, Drama, Romance, School, Shoujo",25,"TV Tokyo, Marvelous, Studio Jack",2023-02-17
326,Petshop of Horrors,7.27,"Horror, Josei, Mystery, Supernatural",4,"Trans Arts, TBS",2023-02-17
327,Puchi Pri*Yucie,7.42,"Comedy, Magic, Fantasy, Shoujo",26,Unknown,2023-02-17
328,Piano (TV),6.02,"Music, Slice of Life, Drama, Romance, Shoujo",10,"animate Film, Kids Station, Pioneer LDC",2023-02-17
329,Planetes,8.31,"Drama, Romance, Sci-Fi, Seinen, Space",26,"Bandai Visual, NHK",2023-02-17
330,Midori no Hibi,7.28,"Comedy, Drama, Romance, Ecchi, Shounen",13,"Bandai Visual, Lantis",2023-02-17
331,Mahoujin Guruguru,7.61,"Adventure, Comedy, Magic, Fantasy, Shounen",45,"Dentsu, Asahi Broadcasting",2023-02-17
332,Dokidoki♡Densetsu: Mahoujin Guruguru,7.19,"Adventure, Comedy, Magic, Fantasy, Shounen",38,"TV Tokyo, Sotsu",2023-02-17
333,Mama wa Shougaku 4 Nensei,7.21,"Comedy, Drama, Sci-Fi",51,Unknown,2023-02-17
334,Marmalade Boy,7.49,"Comedy, Drama, Romance, Shoujo",76,Asahi Broadcasting,2023-02-17
335,Matantei Loki Ragnarok,7.29,"Comedy, Magic, Mystery, Shounen, Supernatural",26,"TV Tokyo, Rakuonsha",2023-02-17
336,Ginyuu Mokushiroku Meine Liebe,6.46,"Fantasy, Shoujo",13,Rondo Robe,2023-02-17
337,Psychic Academy,6.24,"Comedy, Romance, Supernatural",24,"Starchild Records, GANSIS",2023-02-17
338,Versailles no Bara,8.33,"Military, Historical, Drama, Romance, Shoujo",40,Nippon Television Network,2023-02-17
339,Serial Experiments Lain,8.03,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",13,"TV Tokyo, Geneon Universal Entertainment, Genco, Pioneer LDC, TV Tokyo Music, Fujipacific Music",2023-02-17
340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,7.59,"Action, Historical, Martial Arts, Samurai, Shounen",26,"TV Tokyo, Sotsu, Marvelous, Media Factory",2023-02-17
341,Spiral: Suiri no Kizuna,7.25,"Drama, Mystery, Shounen",25,"TV Tokyo, Aniplex, Sotsu, SME Visual Works",2023-02-17
342,Starship Operators,7.0,"Drama, Military, Sci-Fi, Space",13,Geneon Universal Entertainment,2023-02-17
343,Tsukuyomi: Moon Phase,7.0,"Comedy, Romance, Vampire, Fantasy, Seinen",25,Unknown,2023-02-17
344,Futatsu no Spica,7.37,"Sci-Fi, Supernatural, Drama, School",20,NHK,2023-02-17
345,Eikoku Koi Monogatari Emma,7.67,"Slice of Life, Historical, Drama, Romance, Seinen",12,"Pony Canyon, TBS, Toshiba Entertainment, Fuji Creative",2023-02-17
346,W: Wish,6.19,"Drama, Harem, Romance, School, Slice of Life",13,Unknown,2023-02-17
347,Wild Arms: Twilight Venom,6.66,"Action, Sci-Fi, Adventure, Magic, Vampire, Fantasy",22,"Aniplex, WOWOW",2023-02-17
348,Binzume Yousei,6.45,"Comedy, Fantasy, Magic, Slice of Life",13,"Hal Film Maker, Genco, Starchild Records",2023-02-17
349,Magical Canan,6.19,"Supernatural, Drama, Magic, Fantasy",13,Unknown,2023-02-17
350,Ojamajo Doremi,7.21,"Comedy, Magic",51,Asahi Broadcasting,2023-02-17
351,Ojamajo Doremi Sharp,7.34,"Comedy, Magic, Shoujo",49,Asahi Broadcasting,2023-02-17
352,Motto! Ojamajo Doremi,7.34,"Magic, Fantasy, Comedy, Shoujo",50,Asahi Broadcasting,2023-02-17
353,Ojamajo Doremi Dokkaan!,7.59,"Comedy, Magic, Shoujo",51,Asahi Broadcasting,2023-02-17
354,UG☆Ultimate Girls,5.63,"Comedy, Ecchi, Magic, Sci-Fi",12,m.o.e.,2023-02-17
355,Shakugan no Shana,7.51,"Action, Drama, Fantasy, Romance, School, Supernatural",24,"Geneon Universal Entertainment, ASCII Media Works, Toshiba Entertainment, Cosmic Ray, Showgate",2023-02-17
356,Fate/stay night,7.34,"Action, Supernatural, Magic, Romance, Fantasy",24,"Geneon Universal Entertainment, Frontier Works, TBS, KlockWorx, Notes",2023-02-17
357,Bokusatsu Tenshi Dokuro-chan,6.59,"Comedy, Magic, Ecchi",4,"Geneon Universal Entertainment, Showgate",2023-02-17
358,"Iriya no Sora, UFO no Natsu",6.99,"Drama, Romance, Sci-Fi",6,Happinet Pictures,2023-02-17
359,I'll/CKBC,6.3,"Action, Sports, School, Shounen",2,"Aniplex, SME Visual Works",2023-02-17
360,Himiko-den,6.24,"Adventure, Supernatural, Drama, Fantasy",12,"Rakuonsha, Studio Jack, Amuse, Hakuhodo, Mitsubishi, Panasonic Digital Contents",2023-02-17
361,Memories Off,5.93,"Romance, Drama",3,E&G Films,2023-02-17
362,Memories Off 2nd,6.3,"Romance, Drama",3,"Picture Magic, Rikuentai",2023-02-17
363,Memories Off 3.5,6.29,"Romance, Drama",4,Unknown,2023-02-17
364,Gallery Fake,7.47,"Mystery, Seinen",37,"TV Tokyo, Aniplex",2023-02-17
365,Fake,6.54,"Police, Comedy, Romance, Mystery, Shounen Ai",1,Unknown,2023-02-17
366,AIKa,5.94,"Action, Ecchi, Adventure, Comedy, Sci-Fi",7,Bandai Visual,2023-02-17
367,Akazukin Chacha OVA,7.05,"Comedy, Fantasy, Magic",3,Nihon Ad Systems,2023-02-17
368,Bible Black,6.65,Hentai,6,Active,2023-02-17
369,Boogiepop wa Warawanai,7.17,"Psychological, Supernatural, Dementia, Mystery, Drama, Horror",12,"VAP, d-rights",2023-02-17
370,Burn Up Excess,6.55,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen",13,AIC,2023-02-17
371,Cardcaptor Sakura Movie 1,7.64,"Comedy, Drama, Magic, Fantasy, Shoujo",1,"Bandai Visual, Shochiku, Shelty",2023-02-17
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,8.22,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",1,"Bandai Visual, Shochiku, Kodansha, Shelty, Amber Film Works",2023-02-17
373,Bannou Bunka Neko-Musume,6.7,"Sci-Fi, Adventure, Comedy, Mecha, Seinen",6,"Starchild Records, Movic",2023-02-17
374,Bannou Bunka Neko-Musume DASH!,6.37,"Action, Comedy, Ecchi, Romance, Sci-Fi",12,Movic,2023-02-17
375,Bannou Bunka Neko-Musume (1998),6.53,"Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",12,Movic,2023-02-17
376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",7.19,"Horror, Psychological, Supernatural, Drama, Ecchi, Seinen",1,VAP,2023-02-17
377,eX-Driver,6.73,"Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",6,"Bandai Visual, Genco",2023-02-17
378,eX-Driver the Movie,6.64,"Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",1,"Bandai Visual, Genco",2023-02-17
379,Heppoko Jikken Animation Excel♥Saga,7.5,"Comedy, Parody, Sci-Fi, Shounen",26,Victor Entertainment,2023-02-17
380,Fushigi Yuugi OVA,7.16,"Adventure, Fantasy, Romance, Comedy, Historical, Shoujo",3,"Bandai Visual, Movic",2023-02-17
381,Fushigi Yuugi: Dai Ni Bu,7.27,"Adventure, Drama, Fantasy, Historical, Martial Arts, Romance, Shoujo",6,Unknown,2023-02-17
382,Futari Ecchi,6.37,"Comedy, Ecchi, Romance, Seinen, Slice of Life",4,Half H.P Studio,2023-02-17
383,Galaxy Angel,7.03,"Comedy, Sci-Fi",24,"Bandai Visual, Broccoli, Studio Jack",2023-02-17
384,Gantz,7.05,"Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi",13,Fuji TV,2023-02-17
385,Gilgamesh,6.65,"Drama, Fantasy, Sci-Fi, Supernatural",26,Kansai Telecasting,2023-02-17
386,H2,7.27,"Comedy, Sports, Romance, Shounen",41,Asahi Broadcasting,2023-02-17
387,Haibane Renmei,7.99,"Slice of Life, Mystery, Psychological, Drama, Fantasy",13,"Kadokawa Shoten, Fuji TV, Studio Tulip",2023-02-17
388,Capeta,7.83,"Cars, Shounen, Sports",52,"TV Tokyo, Sotsu, Marvelous, Delfi Sound",2023-02-17
389,Karas,7.42,"Action, Sci-Fi, Super Power, Fantasy",6,Showgate,2023-02-17
390,Suzuka,7.22,"Sports, Drama, Romance, Shounen",26,"Marvelous, Starchild Records, Studio Jack",2023-02-17
391,Tales of Phantasia The Animation,6.82,"Adventure, Fantasy, Shounen",4,"Geneon Universal Entertainment, Frontier Works",2023-02-17
392,Yuu☆Yuu☆Hakusho,8.45,"Action, Comedy, Demons, Supernatural, Martial Arts, Shounen",112,"Yomiko Advertising, Fuji TV",2023-02-17
393,Escaflowne,7.08,"Adventure, Drama, Fantasy, Mecha, Romance, Sci-Fi, Shoujo",1,Atelier Musa,2023-02-17
394,Ai Yori Aoshi: Enishi,7.16,"Comedy, Drama, Harem, Romance, Slice of Life",12,"Geneon Universal Entertainment, Rondo Robe, Movic, Cosmic Ray",2023-02-17
395,Gantz 2nd Stage,7.08,"Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi",13,Fuji TV,2023-02-17
396,Seikai no Senki,7.72,"Action, Military, Romance, Sci-Fi, Space",13,"Bandai Visual, WOWOW",2023-02-17
397,Seikai no Senki II,7.84,"Action, Military, Romance, Sci-Fi, Space",10,"Bandai Visual, WOWOW",2023-02-17
398,Seikai no Senki III,7.7,"Action, Military, Romance, Sci-Fi, Space",2,Bandai Visual,2023-02-17
399,Seikai no Senki Special,7.26,"Action, Military, Romance, Sci-Fi, Space",1,"Bandai Visual, WOWOW",2023-02-17
400,Seihou Bukyou Outlaw Star,7.87,"Action, Sci-Fi, Adventure, Space, Comedy",24,"Sotsu, Victor Entertainment",2023-02-17
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,8.0,"Romance, Samurai, Historical, Drama, Shounen",2,SME Visual Works,2023-02-17
402,Otogi Juushi Akazukin OVA,6.48,"Adventure, Comedy, Magic, Fantasy",1,Unknown,2023-02-17
403,Hanaukyou Maid-tai,6.62,"Comedy, Ecchi, Harem, Romance",12,m.o.e.,2023-02-17
404,Bastard!!: Ankoku no Hakaishin,6.75,"Action, Adventure, Comedy, Ecchi, Fantasy, Seinen",6,Shueisha,2023-02-17
405,Blood: The Last Vampire,6.91,"Horror, Supernatural, Vampire",1,"Aniplex, Sony Interactive Entertainment",2023-02-17
406,Buzzer Beater,6.56,"Shounen, Sports",13,Unknown,2023-02-17
407,Tantei Gakuen Q,7.76,"Comedy, Drama, Mystery, Police, Shounen",45,"Group TAC, Kodansha",2023-02-17
408,Final Fantasy VII: Last Order,7.33,"Action, Adventure, Drama, Fantasy, Sci-Fi",1,"Sony Pictures Entertainment, Square Enix",2023-02-17
411,Gun x Sword,7.28,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",26,Studio Tulip,2023-02-17
412,Kore ga Watashi no Goshujinsama,6.56,"Comedy, Ecchi, Slice of Life",12,"Geneon Universal Entertainment, TBS, DAX Production, Memory-Tech",2023-02-17
413,Hametsu no Mars,2.23,"Sci-Fi, Horror",1,"Idea Factory, King Records, Design Factory",2023-02-17
415,Tonari no Yamada-kun,7.19,"Slice of Life, Comedy",1,Tokuma Shoten,2023-02-17
416,Kurenai no Buta,7.98,"Action, Military, Adventure, Comedy, Historical, Drama, Romance",1,"Tokuma Shoten, Nippon Television Network",2023-02-17
